toi,tid,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,st_tmag,st_dist,st_teff,st_logg,st_rad
1838.01,162689341,KP,2.1747062,2.846111,11173.1929564,12.423,575.889,6046.76,4.28918,1.2561899
184.01,300871545,FP,4.8170684,3.1822663,23137.3629965,10.0433,247.441,6380.0,4.24852,1.44956
1841.01,168699373,KP,4.3011975,2.982,22050.0,12.4474,347.85,5115.16,4.34437,1.03
1843.01,258871793,FP,9.1469122,4.618497,8770.0961182,12.6445,627.627,5954.0,4.26,1.2752
1844.01,198108326,KP,3.2130578,2.169,22530.0,11.7551,142.751,4652.87,4.61265,0.7
1846.01,198385543,CP,3.9306746,1.4305142,1637.1984269,11.8467,47.2496,3512.0,4.81618,0.411452
1847.01,54002556,KP,35.4557945,3.867,9890.0,11.6235,190.422,5076.0,4.53,0.83
185.01,100100827,KP,0.9414525,2.05,11445.0,8.8287,123.483,6400.0,4.36583,1.35
1853.01,73540072,CP,1.2436239,1.211,1790.0,11.3719,165.105,4968.8,4.5,0.84
1855.01,81247740,CP,1.3641482,0.952,7820.0,10.6503,176.833,5347.0,4.33,1.08
1856.01,224313733,FP,197.0336254,7.338,11900.0,10.9374,210.486,5616.4,4.44,1.0
1859.01,229742722,CP,63.4839358,5.457,5357.0,9.93689,224.385,6415.0,4.26,1.4
186.01,279741379,CP,35.6134391,3.512,1575.0,6.9934,16.32,4628.53,4.32239,0.71
186.02,279741379,CP,7.7897726,2.376,194.0,6.9934,16.32,4628.53,4.32239,0.71
1860.01,202426247,CP,1.0662082,1.142,151.0,7.7885,45.864,5668.0,4.51,0.93
1862.01,321668398,CP,5.6442112,2.980996,4136.2010063,11.5429,527.995,6310.0,4.1,1.63591
1863.01,356919658,FP,1.42611,1.788,1890.0,11.2542,383.432,6404.0,4.31,1.32
1864.01,229791084,KP,1.6453265,2.59,19310.0,12.2856,559.068,6023.0,4.25,1.32
1867.01,400476523,FP,18.10671,4.562,10340.0,12.2339,775.054,6615.0,4.14,1.65
1871.01,233503636,FP,3.40612,1.714,1740.0,11.5906,526.243,5955.3,4.06,1.67
1877.01,233497719,FP,3.801591,2.752,18950.0,12.8746,565.519,6051.0,4.48,1.01
1881.01,59859387,FP,1.1203828,1.665,1901.0,10.2761,294.281,6564.4,4.26,1.47
1883.01,348755728,CP,4.5063838,2.0392007,12522.9613662,13.3462,115.369,3477.0,4.74303,0.493576
1885.01,258510872,CP,6.5440665,3.777,6060.0,11.9742,560.901,6232.0,4.03,1.76
1888.01,459997997,FP,5.547485,5.412,3350.0,10.4748,521.829,7397.0,4.1,2.04
1897.01,420645189,FP,48.5340395,6.661,62170.0,10.1374,158.493,5937.0,4.44855,1.03
1897.02,420645189,FP,48.5338626,6.137,4730.0,10.1374,158.493,5937.0,4.44855,1.03
1898.01,91987762,CP,45.5221456,4.3839392,3028.5453279,7.4098,79.6682,6303.91,4.11765,1.61034
1899.01,172370679,CP,29.0902271,4.6769826,37562.3332736,12.5826,128.438,3854.0,4.63619,0.617863
190.01,166739520,KP,10.0205998,5.7591694,8218.1442865,9.6411,157.963,6038.0,4.35513,1.27527
1900.01,178879588,KP,3.0566277,2.3926375,12517.5203529,13.2554,623.232,5735.0,4.41,1.03865
1901.01,19684256,KP,1.3666563,1.967,21070.0,13.1758,555.134,5790.4,4.44,1.02
1902.01,272212970,KP,1.6091845,1.63,13450.0,13.174,960.109,6393.0,4.24,1.43
1904.01,272213425,KP,4.3247708,4.267,6380.0,11.1138,564.409,6457.0,3.9,2.13
1905.01,429302040,KP,5.72226,2.648,25549.0,10.418,64.7414,4233.2,4.64,0.73
1908.01,37718056,KP,3.65688,3.542,7040.0,11.7083,524.993,6239.0,4.15,1.53
1909.01,232038798,KP,4.1536624,1.702,12310.0,11.3187,303.941,5818.8,4.24,1.09
1910.01,437261733,KP,5.4161129,3.385,14310.0,13.2958,642.884,5652.0,4.36,1.1
1911.01,44745133,KP,7.8181434,4.98,3650.0,12.5757,679.761,5549.0,4.0,1.64
1912.01,50712784,KP,5.4053583,4.859,6770.0,10.5579,343.08,6410.0,4.14,1.59
1914.01,53750200,KP,4.1933422,1.8220996,4804.157266,12.2309,737.668,6405.0,4.13,1.6277601
1915.01,98283926,KP,2.2920348,3.1812507,10585.2906021,13.1472,800.377,6208.0,4.31,1.26526
1916.01,98545929,KP,1.888231,3.6693894,4358.3260875,12.4539,1458.83,8549.0,4.11,2.12128
1917.01,339522221,KP,1.82069,3.049,12340.0,12.0457,514.555,6155.0,4.24,1.35
1918.01,308425348,FP,3.39829,2.634,4340.0,12.2876,477.322,6271.0,4.45,1.09
1919.01,102192004,KP,4.2337078,2.008,7690.0,11.3287,410.149,6333.7,4.21,1.46
1920.01,363851359,KP,2.5441537,2.128,6780.0,13.2755,748.585,5652.0,4.2,1.31
1921.01,112099249,KP,5.17958,4.524,7620.0,12.1577,663.231,6116.0,4.07,1.65
1922.01,112604564,KP,4.5768651,3.5592795,10869.4903086,12.3213,878.521,6687.0,4.09,1.78295
1923.01,114299824,KP,4.2042078,2.124,12080.0,12.9264,609.838,6781.0,4.54,1.07
1925.01,118956453,KP,2.3447752,1.814,15340.0,11.9397,305.603,5515.0,4.39,1.04
1926.01,143143769,KP,1.3372349,1.7026098,1226.6760556,12.3686,280.555,5111.9,4.5,0.860256
1927.01,14344979,KP,4.1117731,2.1575648,22017.8853537,12.3353,325.377,5424.8,4.49,0.916164
1929.01,157266693,KP,3.8537616,3.392,18650.0,13.1648,585.77,5697.0,4.39,1.06
193.01,183985250,CP,0.7920646,0.466,1464.0,9.1031,80.4373,5422.0,4.42223,0.98
1931.01,162922904,KP,3.8186276,4.282,3240.0,12.0233,757.84,6090.0,3.88,2.03
1932.01,386259537,KP,5.6107737,6.3384834,6651.6899169,11.3299,627.066,6013.5,4.17,2.21327
1933.01,172598832,KP,3.2633165,5.2814337,5011.5725027,12.941,1342.29,6561.0,3.93,2.08347
1934.01,125739286,KP,4.5111234,4.525,11170.0,10.5288,356.391,6540.6,4.26,1.71
1935.01,176685457,KP,4.4352884,1.89,6410.0,12.2682,609.128,6245.0,4.24,1.38
1936.01,178289267,KP,2.3506186,2.369,15940.0,11.7076,279.485,5593.0,4.46,0.97
1939.01,325172035,FP,2.8970202,4.1502336,3080.9239308,8.2376,3847.17,8862.0,4.1,
194.01,211438925,KP,4.8996461,3.07,10957.0,10.248,211.877,5940.0,4.23158,1.5
1942.01,308919449,FP,1.6563738,1.741,246.0,9.8146,130.335,5614.1,4.34,1.02
1944.01,461080504,FP,6.0988471,5.408818,8857.7284148,10.9572,525.922,7023.2,4.11,1.82219
1945.01,357536526,FP,1.57363,2.558,710.0,10.6707,279.155,5342.5,4.01,1.66
1946.01,127315102,FP,10.8458712,3.379,3120.0,8.4672,230.033,6670.3,4.29,2.56
195.01,230982885,KP,2.0727598,2.619,14761.0,9.9696,151.068,5640.0,4.43703,1.13
1950.01,327663613,FP,1.41144,2.509,414.379,8.4215,362.573,9208.0,3.85,
1952.01,394509844,FP,6.89132,5.369,5940.0,10.5,241.981,5488.0,4.14,1.41
1953.01,242536549,FP,0.6923563,0.803,810.0,9.5187,253.478,6422.1,3.86,1.85
1955.01,166184426,FP,16.3152,1.992,2500.0,11.1825,22.4731,3625.0,4.81,0.31
1956.01,334911765,FP,0.88958,1.844,1240.0,10.4877,191.877,5586.2,4.21,1.11
1957.01,302659412,FP,14.5187891,2.897,429.0,9.4845,206.826,5844.8,4.13,1.79
1959.01,400323948,FP,3.2242808,4.3100077,868.6214414,11.0897,407.801,4866.2,,2.62415
1962.01,141663464,FP,1.76447,2.749,2640.0,7.185,326.628,8049.0,3.3,5.08
1963.01,190271688,FP,12.6534664,4.0982077,27095.439949,10.163,158.09,5394.6,3.77,1.18915
1965.01,295354126,FP,2.2778177,3.212,880.0,8.177301,401.097,9096.5,,
1969.01,293708935,FP,2.6855915,2.0491187,488.2401788,8.5941,106.955,5796.0,4.14,1.51715
197.01,441462736,CP,14.278122,8.6972718,827.9264426,7.3566,95.5483,5105.0,3.39182,2.90324
1975.01,467281353,FP,2.8319354,3.21,780.0,10.2081,205.367,5408.7,,1.48
1977.01,383531859,FP,17.0614756,3.384,2730.0,9.5918,437.902,9184.7,4.09,2.14183
1978.01,458856474,FP,6.0783344,4.8904528,16168.288913,5.666,2503.46,8719.5,4.08,1.0
1980.01,127793615,FP,9.27898,6.514,9020.0,10.9805,343.388,5898.8,4.08,1.45
1983.01,89535068,FP,6.1110945,4.2566318,1098.152672,10.3349,162.148,5725.0,4.54,1.07235
1984.01,162246865,FP,0.5646193,1.295,510.0,10.361,252.81,6237.0,4.24,1.3
1988.01,161156159,FP,2.2818488,3.973,1483.0,10.1854,299.378,5368.0,,2.15
1989.01,324395151,FP,3.4551479,5.7444704,5191.7260014,10.2581,1541.16,8046.5,4.12,
199.01,309792357,CP,104.8729635,6.554,12183.0,10.0391,102.27,5350.0,4.52347,0.88
1990.01,457939414,FP,3.7899524,5.5268401,4345.4373432,10.1574,171.127,5579.5,4.22,1.10456
1991.01,82707763,FP,6.6570835,5.285,7164.0,10.1405,268.254,5805.6,4.13,1.73
1992.01,147340931,FP,4.31224,2.704,4990.0,10.5287,375.933,,,1.72
1993.01,453464017,FP,3.9416903,2.537,12840.0,10.248,290.78,6190.4,4.15,1.48
1996.01,275384718,FP,7.72433,8.03,7120.0,10.2372,422.884,6249.4,4.19,2.32
1998.01,429295277,FP,1.10833,2.288,1060.0,10.186,218.438,5972.0,4.08,1.4
200.01,410214986,CP,8.1382222,3.2797025,3852.0299874,7.8541,44.0622,5414.0,4.438,0.951985
2000.01,371188886,CP,9.1270519,3.549,4568.0,10.3579,175.713,5400.0,4.43,1.18
2000.02,371188886,CP,3.098367,1.963,496.0,10.3579,175.713,5400.0,4.43,1.18
2004.01,439610306,FP,1.79988,3.518,180.0,9.0607,258.885,6136.9,3.85,2.46
2006.01,41173048,FA,6.40938,2.356,280.0,9.2225,485.257,4650.0,2.54,8.3
2008.01,70887357,FP,723.8345008,7.382946,3119.2983693,8.64807,139.212,5463.0,3.77778,1.94771
2010.01,26547036,CP,1134.6723963,8.6844623,11679.2159464,9.26693,109.19,5842.0,4.39929,1.0735199
2011.01,136916387,KP,11.5778362,3.8772499,217.3994918,5.0494,14.682,5739.0,4.51,1.02607
2011.02,136916387,KP,27.5920718,3.2743016,555.3352929,5.0494,14.682,5739.0,4.51,1.02607
2011.03,136916387,KP,,3.5341354,195.1972939,5.0494,14.682,5739.0,4.51,1.02607
2012.01,138294130,KP,3.0565259,4.145,8800.0,10.6506,320.451,5981.0,4.07,1.6
2014.01,198588220,KP,4.8099755,6.696,6965.0,9.63331,371.686,6417.0,3.7,2.65
2015.01,368287008,CP,3.3491408,1.207,7210.0,12.8387,47.3444,3223.0,4.89993,0.32
2017.01,357416482,FP,5.49826,2.04,12929.0,8.2057,115.605,6362.6,,1.34
2018.01,357501308,CP,7.4355709,2.3450321,1310.6803156,8.962,27.9956,4218.9,4.67,0.622512
2019.01,159781361,CP,15.3468182,6.425,665.0,9.6087,198.007,5588.0,3.92293,1.8
2020.01,39903405,KP,5.633477,4.132,5651.0,8.27468,127.774,6412.8,4.09,1.7
2022.01,11996814,FP,0.4487349,2.8757897,3572.0328032,11.6484,89.3047,3975.0,4.62844,0.627144
2024.01,255930614,KP,2.8758831,3.14,3152.0,7.6262,75.8643,6084.0,4.17,1.46
2025.01,394050135,CP,8.8720542,3.6593396,6144.296801,10.9461,335.985,6042.0,4.15,1.47996
2027.01,335996558,FP,1.46329,2.431,750.0,10.5027,238.061,6168.0,4.29,1.28
2034.01,427279997,FP,2.89453,3.327,550.0,10.5682,909.511,9714.0,3.98,2.68
2041.01,54364414,FP,1.37477,1.601,960.0,10.4608,177.331,5825.0,4.44,1.02
2042.01,269424395,FP,2.41872,2.685,1160.0,10.9518,511.22,6535.0,3.9,2.16
2044.01,270333769,FP,4.1207509,2.158,973.0,10.4887,664.006,9953.0,4.09,2.38
2046.01,468574941,CP,1.4971447,2.4024159,16266.2491958,10.996,289.668,6081.0,4.31,1.2431901
2047.01,363761216,FP,7.4072602,3.019,14765.0,10.4708,196.538,5887.0,4.35,1.14
2052.01,1100766816,FP,1.62263,1.555,1630.0,10.0943,115.724,5016.1,,1.01
2053.01,315755496,FP,4.27808,1.9576205,1096.6013542,10.5008,583.511,4772.0,,5.2787499
2054.01,378355116,FP,3.5684459,2.934,939.0,10.7633,,8124.0,,2.08
2058.01,326732851,FP,1.51567,2.281,750.0,10.5365,550.191,4963.0,,4.96
2059.01,403308915,FP,3.7543552,1.878,470.0,10.1731,385.274,8398.0,4.27,1.75
2060.01,285542903,FP,2.2657506,3.419,388.0,9.8722,914.062,10125.0,3.62,4.14
2061.01,327577308,FP,1.45655,1.51,580.0,10.636,78.9495,4475.0,4.59,0.7
2062.01,373785851,FP,4.04163,1.719,3100.0,10.155,419.142,6895.0,3.87,2.36
2064.01,115524421,KP,8.8036803,2.997,8360.0,11.5906,246.353,5701.0,4.47,0.94
2066.01,141663460,FP,1.76442,2.749,8800.0,8.522,326.04,9277.7,,2.26
2068.01,417931300,CP,7.7690887,2.6251447,1416.7912077,11.1806,52.9328,3700.0,4.70036,0.542573
207.01,260271203,FP,5.6492853,4.0424046,44346.559983,13.4734,969.506,5963.0,4.31132,1.21025
2076.01,27491137,CP,10.3563596,3.4814933,923.942127,8.3745,41.9091,5149.6,4.6,0.772148
2076.02,27491137,CP,35.1257472,2.839,2066.0,8.3745,41.9091,5149.6,4.6,0.77
2076.03,27491137,CP,21.0153047,4.315,2072.0,8.3745,41.9091,5149.6,4.6,0.77
2078.01,159244568,FA,6.2772478,1.5325014,910.5215536,11.0372,151.103,5244.0,4.58339,0.800741
2088.01,441765914,CP,124.72987,7.2967692,1781.9160024,10.8812,126.46,4902.0,4.5026,0.831423
2096.01,142748283,CP,3.1190716,1.1585974,2964.5828911,13.4764,48.4809,3285.0,4.98992,0.247331
2096.02,142748283,CP,6.3878202,1.4551851,5857.0164704,13.4764,48.4809,3285.0,4.98992,0.247331
2097.01,279982557,FP,1.7890217,1.9190564,391.6251669,11.6685,198.345,5264.0,4.59586,0.791524
2099.01,230386397,FP,19.5078657,4.603,1770.0,11.2011,95.3985,4316.0,4.56,0.71
2107.01,446549906,CP,2.45457,2.39,19250.0,11.3819,236.705,5565.0,4.45,0.97
2109.01,392476080,CP,0.67249,1.801,7890.0,9.78569,262.041,6647.0,4.12,1.7
2110.01,394029948,FA,32.76639,6.089,500.0,9.69902,182.323,6073.0,4.21,1.39
2111.01,356235833,FP,1.2680452,1.027,538.0,9.1597,83.1749,5477.0,4.46,0.95
2113.01,1400212743,FP,5.24612,4.194,1030.0,10.5163,250.755,5286.9,,1.76
2116.01,422838133,FP,5.3089937,5.876,531.0,9.68129,239.945,6927.0,4.18,1.65
2118.01,17416749,FP,2.34483,1.417,370.0,8.63532,186.825,6398.0,3.89,2.13
2119.01,236387002,CP,7.2008611,2.03,50063.0,10.3978,31.4006,3606.0,4.74,0.5
2120.01,389900760,CP,5.7998189,1.014374,8567.3390223,12.8233,32.1755,3179.0,4.99978,0.240233
2124.01,159742538,KP,3.5539283,3.6341388,9368.3887704,11.1116,515.98,6184.0,3.9042,2.0085199
2125.01,116242971,KP,5.0316347,5.265,4912.0,10.1213,368.03,6350.0,3.87,2.16
2126.01,116264089,KP,1.306188,1.4177746,24746.2794438,11.7213,231.337,5489.0,4.59342,0.820181
2127.01,21744120,KP,5.5080682,2.6399995,21584.7573167,11.733,161.4,4790.0,4.58765,0.740113
2128.01,21832928,CP,16.3413889,5.3764481,372.0970618,6.6813,36.578,5991.11,4.37711,1.12506
2129.01,101721385,KP,4.627664,2.306,6190.0,9.54417,222.663,6727.6,4.22,1.55
2130.01,320798691,KP,5.0052605,4.9057646,7641.404098,11.0269,344.05,6115.0,4.16703,1.46701
2131.01,27848472,KP,1.8468345,2.565,13237.0,10.1058,231.161,6352.0,4.27,1.36
2132.01,358516596,KP,3.2440454,3.6774272,15011.9381969,10.2025,197.572,5703.0,4.16,1.38951
2134.01,75878355,CP,9.2292078,2.817,1606.0,7.7945,22.6202,4406.0,4.50428,0.77
2134.02,75878355,CP,95.8531625,5.024,5975.0,7.7945,22.6202,4406.0,4.50428,0.77
2136.01,336128819,CP,7.8519082,1.6318726,3873.9591492,11.7371,33.3631,3384.0,4.87998,0.34388
2138.01,336267424,FP,1.4821845,2.5956827,16269.2562793,12.5466,772.026,6835.31,4.37191,1.31284
2139.01,308172249,KP,1.4013784,1.7042715,19735.2001267,12.4197,298.214,4984.0,4.41028,0.934977
2140.01,399860444,KP,2.4706114,1.794486,14310.7159758,10.854,215.32,5854.0,4.45,1.01613
2145.01,88992642,CP,10.2611329,7.369,1900.0,8.55942,224.731,6202.0,3.63,2.78
2148.01,233569098,FP,23.48522,3.546,6020.0,10.6746,299.668,5930.0,4.11,1.51
2150.01,230267547,FP,2.2263798,2.863,1270.0,10.4288,370.536,6446.3,4.03,1.84
2151.01,23389848,FP,15.64643,7.75,6010.0,10.142,277.934,5660.0,3.86,1.95
2152.01,395393265,CP,3.3772835,3.6434514,7216.4961357,10.7053,303.006,6688.0,4.11,1.73235
2153.01,406855039,FP,2.7180835,6.1842922,329.1728205,9.54581,238.675,5668.0,3.76,2.1805999
2154.01,428787891,CP,3.8240826,2.5172521,10096.1098633,10.6611,296.46,6243.0,4.24,1.38719
2155.01,461591646,CP,3.7246883,3.078,3320.0,10.9939,416.077,6144.0,4.02,1.74
2156.01,258402425,FP,0.67554,0.922,680.0,9.87437,253.011,4872.0,,2.74
2158.01,342642208,CP,8.6007557,3.304,5090.0,10.1669,198.473,5389.0,4.06,1.5
216.01,55652896,CP,34.5059318,3.8206653,17387.9834231,11.5748,177.945,5025.77,4.66348,0.801736
216.02,55652896,CP,17.3890454,2.6516541,2971.7532268,11.5748,177.945,5025.77,4.66348,0.801736
2161.01,366563452,FP,1.5873866,1.51,110.0,9.5998,73.1018,5028.0,4.55,0.81
2162.01,284564230,FP,12.9773004,4.391,997.0,10.2182,315.323,6610.0,4.14,1.66
2164.01,49967354,FP,1.09333,1.975,1250.0,10.879,529.49,5274.0,,3.39
2167.01,160162987,FP,23.0531698,1.228,2940.0,10.7791,232.304,5752.0,4.3,1.19
2171.01,75656058,FA,1.78166,2.765,8160.0,10.8181,420.268,6528.0,,1.49
2172.01,76197937,FA,1.78252,2.729,1920.0,10.8642,600.502,5085.0,,3.7
2173.01,293567206,FP,0.6856225,0.751,723.0,10.4929,185.849,5829.0,4.41,1.06
2175.01,405717754,KP,4.4379727,4.7176624,16222.5125043,12.9614,881.386,5967.0,4.08,1.5696599
2177.01,123233041,KP,3.5224751,3.2804955,8602.325645,13.1448,1021.87,6179.0,4.11,1.5817
2178.01,164892194,KP,3.024111,2.7209657,7558.6411086,13.4633,1005.84,6041.0,4.22,1.36388
2180.01,298663873,CP,260.1740061,24.0527095,4747.959592,8.56854,116.685,5739.0,4.03,1.62762
2182.01,268823307,KP,3.5484481,4.5123025,7022.0056891,12.7655,899.777,6295.0,4.03,1.78185
2184.01,176956893,CP,6.9067868,6.6850674,1751.7778572,11.4057,788.317,5731.8,3.65,3.1513801
219.01,260609205,FP,4.4617755,5.4532494,18854.6431909,12.7222,1131.15,6354.0,4.24472,2.23892
2193.01,401604346,CP,2.1223673,1.5855365,8056.3340252,11.3996,337.064,6079.0,4.33912,1.19653
2194.01,271478281,CP,15.3419095,2.736,683.0,7.4259,19.5711,4669.0,4.63,0.69
2196.01,372172128,CP,1.1953968,1.5752293,1127.2344564,11.3643,259.947,5728.0,4.4217,1.02917
2197.01,389352124,KP,4.954648,3.639,7357.0,9.0532,162.303,6562.0,4.24,1.47
2198.01,100566492,KP,4.9549631,5.9565174,8236.2566801,11.117,523.756,6282.4,3.92936,1.99207
220.01,150098860,CP,10.6953083,2.044,920.0,9.6878,90.7402,5272.71,3.98846,0.88
2202.01,358107516,CP,11.9124942,3.7520869,19304.2778014,12.173,235.933,5064.0,4.53576,0.823883
2204.01,467971286,KP,2.2250514,2.3678871,13144.590055,13.191,414.537,5103.0,4.48023,0.883426
2206.01,381856447,KP,1.7690121,1.0172953,10110.2139841,10.7218,91.299,4683.0,4.62,0.701795
2211.01,212253390,CP,3.0911721,1.9714799,349.193899,9.2551,70.2932,5253.0,4.54958,0.834386
2215.01,425561347,CP,5.7772122,2.56341,1470.3821261,9.977,70.9015,4882.7,4.6,0.729818
222.01,144440290,FP,,0.68,5530.0,8.7635,84.0311,5709.0,4.438,1.0929
2221.01,441420236,CP,8.4536777,3.5738006,2872.2887525,6.755,9.7221,3588.0,4.60198,0.698009
2228.01,61733521,FP,3.36296,2.594,750.0,10.8911,167.24,5420.0,4.5,0.9
223.01,326453034,FA,14.445918,1.533311,1273.806981,10.2733,365.053,5063.0,4.48439,0.87237
2230.01,129432342,FP,1.79217,1.797,1710.0,10.9198,713.6,4884.0,,4.7
2231.01,100504381,FA,5.46278,1.274,2982.0,8.565,,,,1.69
2236.01,394722182,CP,3.5315897,2.689,7230.0,10.8673,355.59,6209.0,4.09,1.62
2239.01,388130235,FP,92.1950921,4.206,3760.0,10.7891,454.103,5030.6,,3.0
2240.01,98494121,FP,3.06555,2.483,2920.0,10.9931,123.796,5285.0,4.7,0.71
2249.01,152714791,FP,1.27349,1.655,920.0,10.3486,502.103,4982.0,,4.35
2250.01,264303333,FP,0.8153098,1.373,189.0,10.1583,142.086,5729.0,4.47487,0.97
2253.01,367855829,FA,85.4244796,3.6658465,1134.2233028,9.9558,172.284,5697.0,4.21712,1.29609
2257.01,198485881,CP,35.1896444,3.3254029,4524.9353925,12.9672,57.7911,3446.0,4.89707,0.326932
2258.01,219821826,FP,9.6799809,1.806,15870.0,12.2169,455.408,5980.0,4.39,1.11
226.01,47484268,FP,,2.67,13400.0,12.4253,51.3563,3396.0,4.91468,0.334
2260.01,232568235,CP,0.3524597,0.578,305.0,9.75874,101.251,5432.0,4.51,0.9
2266.01,8348911,CP,2.326343,1.2195051,4153.6144436,13.5042,51.6004,3244.0,4.97167,0.261162
2267.01,459837008,CP,3.4950422,1.0311342,2004.426903,12.2591,,3022.0,4.99625,0.242745
2267.03,459837008,CP,2.2891027,0.8344032,1384.622855,12.2591,,3022.0,4.99625,0.242745
2269.01,441798995,FA,1.4206036,1.6483243,448.0101837,11.9521,82.1896,3872.0,4.69525,0.548484
227.01,2760710,FA,,1.51,30400.0,13.8409,52.3436,2808.0,5.20628,0.128
2274.01,289164482,CP,2.6796164,0.9028948,827.5423687,10.3543,48.876,3943.0,4.62547,0.63072
228.01,77044471,KP,2.6865041,2.5524772,12250.4189724,13.2576,757.044,5738.0,4.23836,1.18274
2283.01,198211976,FA,0.4018586,1.5779753,111.3648011,11.2076,49.7627,3621.0,4.7197,0.520283
2284.01,115446313,FP,4.9707023,2.586,487.0,9.88372,174.932,6109.0,4.33438,1.21
2285.01,329148988,CP,27.2672016,2.4164839,1154.3278885,11.3078,42.409,3546.0,4.77262,0.460014
229.01,120610833,KP,3.1260778,1.7185367,11383.7527081,11.5005,211.196,5100.0,4.4651,0.874706
2299.01,362220495,FA,165.0031583,5.0545903,2976.5490435,9.863,,5780.0,4.56973,0.699973
230.01,160074939,FA,13.340145,4.611198,589.893526,8.7435,140.941,6467.0,4.16063,1.57943
2303.01,197959526,FP,0.7196291,1.474746,4971.1456595,11.8199,643.988,6454.0,4.3,1.69458
231.01,204376737,KP,3.3610013,2.5685869,24081.7810523,11.4779,197.119,5375.0,4.49371,0.817705
2316.01,61980227,FP,3.0958985,1.8584684,10354.9916952,12.0516,539.486,6764.0,4.3,1.25844
2317.01,274599700,FP,,8.4494541,6007.8703021,11.8831,448.143,5635.75,4.12397,1.43565
2319.01,349488688,CP,,6.1120058,855.5836036,8.40302,107.898,6329.0,4.24509,1.39619
2319.02,349488688,KP,11.6207544,5.6290584,486.0090375,8.40302,107.898,6329.0,4.24509,1.39619
232.01,402026209,KP,1.3382314,2.1560676,27137.0920051,11.8295,267.206,5436.0,4.46024,0.894974
2320.01,207501148,FP,,4.4875335,4111.2234826,9.85317,167.542,5879.0,4.28122,1.23623
2323.01,293527670,FP,0.98656,0.724,390.0,10.3338,238.68,5522.0,3.99,1.64
2330.01,180991313,KP,2.2088214,2.544,7770.0,11.8699,416.784,5960.4,4.27,1.26
2336.01,88902249,CP,7.7119842,4.058,3176.0,10.1757,297.716,6458.0,4.03,1.83
2337.01,230001847,CP,2.994263,6.9172309,1120.6492357,11.2347,536.046,4784.0,,3.22859
2338.01,24358417,CP,22.6539607,3.468,11530.0,11.7024,313.996,5523.0,4.33,1.12
2340.01,29959761,FP,1.6471574,1.033,3880.0,11.8012,178.999,5027.0,4.64,0.73
2341.01,100267480,FP,0.87741,0.472,12050.0,12.722,121.433,3495.0,4.64,0.62
2342.01,100589632,FP,3.9471567,1.699,1880.0,11.1581,139.546,4794.0,4.47,0.84
2354.01,219766989,FP,0.5109902,0.709,2720.0,11.9951,569.651,6095.0,4.13,1.53
2358.01,124095888,FP,1.1258127,0.374,1440.0,11.5137,395.046,6423.0,4.36,1.24
236.01,9727392,FP,4.534451,4.936391,23574.842911,11.2932,502.927,6421.5,4.19,1.47459
2360.01,31656385,FP,22.84518,7.215,9210.0,11.9961,580.188,5963.1,4.08,1.57
2364.01,39414571,CP,4.0197555,2.688,9750.0,11.5521,219.614,5216.0,4.44,0.94
2365.01,344085117,FP,0.659752,0.6731474,1138.1047916,11.9732,415.137,5832.0,4.26,1.25112
2368.01,401125028,CP,5.1750108,2.0076562,13020.075325,11.6955,210.915,5177.0,4.48,0.892685
237.01,305048087,CP,5.4361667,1.5419673,4797.1288482,13.4102,38.0749,3139.0,5.04944,0.211299
2372.01,189620016,FP,1.1792344,1.7572263,5398.6996811,12.2186,1092.91,6127.1,3.67,2.6058199
2373.01,332558858,CP,13.3368173,4.384,8210.0,12.5882,508.686,5517.0,4.26,1.2
2379.01,201177276,CP,5.4693888,1.8076781,32411.855989,13.6521,211.247,3770.0,4.61871,0.638902
238.01,9006668,CP,1.2730965,1.48,414.0,9.926601,80.5407,5024.0,4.5685,0.77
2380.01,176220787,KP,5.2153618,5.5895721,5205.8347338,9.4834,275.587,6067.2,3.73,2.3901401
2384.01,382602147,CP,2.1357026,1.9116457,29272.618489,13.3147,191.51,3678.2,,0.666652
2400.01,260849386,FP,1.0339,1.404,520.0,10.7961,465.461,6444.0,3.84,2.28
2403.01,293435336,KP,1.8098811,3.7636624,13033.5612701,9.02706,194.459,6278.2,3.97,1.89121
2404.02,142087638,FP,74.6068965,4.8874071,2304.7237253,11.1464,295.737,6142.0,4.35874,1.18003
2404.03,142087638,FP,74.6065192,3.6758167,2377.6887561,11.1464,295.737,6142.0,4.35874,1.18003
2406.01,212957629,CP,3.0766835,1.2491751,18848.5607395,14.3109,55.419,3163.0,5.0701,0.1966
2407.01,153078576,CP,2.7029187,1.6998642,5132.6782834,12.5264,92.4366,3596.0,4.71597,0.524573
2409.01,321068176,FA,12.9696927,1.1129072,4085.6845383,11.2711,187.553,5017.0,4.38114,0.972753
241.01,77031414,KP,1.3866519,2.3006751,14246.4665531,10.9571,232.98,6286.0,4.438,1.07661
2411.01,10837041,CP,0.782765,1.2621481,519.1912192,10.4238,59.5362,4099.0,4.52,0.727642
2412.01,684936227,FA,15.29859,3.214,1187.0,11.9755,57.6851,4131.3,,
2413.01,206498307,FP,13.4190392,5.9221882,4668.5368695,11.3882,340.766,5184.9,3.9254,1.69269
2414.01,237320326,KP,1.7771109,1.5669528,14073.5021163,12.003,327.506,5627.0,4.45645,0.97906
2416.01,237922465,CP,8.2754608,3.755,6510.0,12.4333,557.733,5515.2,4.24,1.39
