kepid,kepler_name,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
5193813,,121.1825045,,2.97,,,,,,,0.022,,,,,
5199426,,78.60436061,0.828,4.65559,78104,0.323557,34.8,2191.9983,2384.6,14,0.0,0,7.24119,0.3527,718.997,
5211631,,294.202469,0.0219,2.36,248.2,0.014617,2.61,,5.2,,0.013,0,196.1396,0.9426,,
6281127,,588.10504,0.3168,15.474,326.6,0.016761,1.77,,11.0,,0.001,0,1.2074,1.362,,
6285906,,116.170346,0.6637,2.656,435.2,0.020167,1.68,,6.0,,0.105,0,24.31622,0.4384,,
6287131,,452.30053,0.6613,5.918,809,0.027418,2.29,,7.7,,0.02,0,8.94525,1.093,,
6289459,,39.5931053,0.0044,2.306,156.6,0.011462,1.22,,5.7,,0.732,0,28.19559,0.2316,,
6289897,,1.55935718,0.568,2.892,49.7,0.006719,1.39,12.332084,17.9,862,0.0,0,0.33479,0.0272,3.8502028,
6290467,,100.629443,0.0726,1.708,355.7,0.017431,1.75,,4.7,,0.666,0,178.06807,0.4248,,
6309307,,438.98396,0.546,9.62,745.2,0.025486,32.58,,14.0,,0.012,0,2.71969,1.6209,,
6342980,,273.169948,0.3259,2.701,283.3,0.015514,2.8,,6.2,,0.657,0,104.01533,0.8449,,
8753896,Kepler-389 c,14.5123622,0.927,4.163,355.8,0.021852,2.08,9.773106,11.8,81,0.54,0,0.13708,0.1087,3.2809148,
4150611,,1.434200327,1.208,5.968,3097.3,0.273064,44.76,22.960577,39.1,838,,0,0.02718,0.024,4.25567,
4150611,,8.653098686,1.11,3.9071,60715,0.470693,77.15,445.83286,262.6,158,,0,1.109,0.0796,64.7233,
4909707,,2.302365255,1.1,23.88,62160,0.469902,63.06,19.950048,468.4,463,,0,0.01104,0.0344,8.34277,
7919516,,0.575445783,0.144,0.8463,29.3,0.004983,1.3,7.928145,3.2,2319,0.0,0,8.03468,0.0149,4.9444094,
6850665,,214.715417,0.981,34.146,5211.2,0.112845,71.79,58.328133,161.3,7,0.518,0,0.00661,0.7895,26.464737,
4948730,,23.0295222,1.173,7.96,548.2,0.198709,20.81,28.107641,27.7,59,0.0,0,0.00608,0.155,20.717628,
3848665,,359.04147,1.28,14.04,3658,0.356517,27.1,11.839645,11.2,3,0.0,0,0.09831,0.873,8.608418,
3848919,,0.52363021,0.549,3.45121,367102,0.642432,52.26,8814.739,1948.2,2561,,0,0.64852,0.0113,478.4488,
3848948,,0.523632451,0.738,1.99,8.1,0.002812,1.08,16.608084,13.9,2563,,0,0.28455,0.0166,27.876547,
3852865,,492.25299,0.226,5.077,372.7,0.017612,1.8,,11.6,,0.148,0,30.99751,1.2046,,
3854101,,293.5056071,1.341,3.4075,6824,0.442295,48.59,49.642525,51.0,4,0.016,0,9.38342,0.8311,30.236538,
3858926,,25.95247,0.4398,12.945,80.8,0.008482,1.56,,16.4,,0.735,0,0.0757,0.1974,,
3859890,,4.34573349,0.512,2.246,73.5,0.008076,0.86,7.7701044,9.7,246,0.0,0,2.12691,0.051,3.8575792,
3863877,,288.07937,0.0483,3.161,991,0.028528,3.01,,7.6,,0.972,0,83.45161,0.8775,,
5213005,,484.58335927,,3.2,,,,,,,0.054,,,,,
5213811,,288.285213,0.0503,5.343,378.1,0.017856,2.2,,11.5,,0.134,0,16.74457,0.8564,,
5255259,,198.895864,0.0543,4.193,1779,0.037706,3.33,,13.0,,0.396,0,25.33146,0.608,,
5260419,,19.93826636,,1.77,,,,,,,0.048,,,,,
5262539,,491.08027,0.4169,7.42,335.6,0.017054,1.86,8.539273,7.9,3,0.476,0,8.09444,1.1779,8.614905,
5263802,,3.350209754,9.666,4.43333,28325.4,8.828863,1447.13,4066.1853,671.1,401,0.0,0,4.78071,0.0472,365.1061,
5265982,,628.592314,0.8176,3.603,393.7,0.020525,6.99,,7.6,,0.067,0,25.82132,1.4891,,
5271637,,471.37787,0.0666,16.91,102.9,0.009206,1.31,,12.2,,0.261,0,0.83899,1.213,,
6346894,,52.69092296,,2.31,,,,,,,0.649,,,,,
6347434,,425.22927,0.1812,6.76,829,0.026094,1.4,,6.4,,0.075,0,11.95474,0.8802,,
6347890,,37.71508287,,1.8,,,,,,,0.811,,,,,
6350031,,5.1779065,0.073,5.366,129.5,0.010359,2.93,7.6503897,9.5,32,0.316,0,0.29201,0.066,2.6458793,
6359881,,474.22897,0.1936,13.05,475.2,0.019837,2,,7.2,,0.186,0,1.80518,1.2067,,
6359929,,371.50631,0.0156,8.854,992,0.028498,2.88,,14.1,,0.001,0,4.90913,0.9999,,
6363560,,606.91488768,,5.96,,,,,,,0.976,,,,,
6364064,,5.24331899,0.778,11.137,106.8,0.010391,0.83,15.496712,20.1,266,0.378,0,0.01041,0.0551,3.658669,
11177676,Kepler-1454 b,47.0320478,0.161,5.892,367.8,0.017222,1.98,10.485104,13.7,22,0.605,0,1.96539,0.2447,4.726019,
4936990,,10.31453308,1.276,3.6641,2004.1,0.323868,29.6,342.46252,71.6,87,0.0,0,0.08154,0.0835,51.27748,
7130418,,15.52861675,0.113,2.131,500,0.020363,1.96,15.838327,17.3,85,0.0,0,14.10552,0.121,5.1856837,
12208887,,53.501860974,0.431,5.25334,456778,0.676104,55.23,4289.296,1363.9,0,0.0,0,13.2274,0.2569,1282.3853,
10711551,,10.692230094,0.528,5.46939,376651,0.636665,65.42,9157.428,2402.0,0,,0,2.05585,0.095,1398.696,
7919867,,1.60375114,0.54,1.498,51,0.006758,0.82,10.789661,9.4,826,0.0,0,2.51006,0.0258,3.7387488,
11081512,,15.7397651,0.077,3.297,287.7,0.014954,1.18,9.322831,11.2,75,,0,3.84152,0.1096,3.0785387,
3865815,,117.26808432,,2.2,,,,,,,0.099,,,,,
3867593,,73.3377984,0.978,9.029,114900,0.506463,73.06,120.4085,155.5,15,0.0,0,1.26611,0.3767,43.012703,
3941219,,282.159571,0.5987,5.069,196.3,0.013419,3.09,,14.2,,0.009,0,9.99062,0.9306,,
3953106,,6.58729511,0.723,8.3582,127965,0.378369,58.09,2402.216,304.2,12,0.0,0,0.15843,0.0651,983.3926,
3953212,,459.23193,0.8765,17.722,418.7,0.021668,2.64,,19.5,,0.057,0,0.10069,1.1341,,
3955444,,62.312419,0.3683,5.561,123,0.010025,6.15,,9.1,,0.897,0,2.54189,0.3886,,
3962728,,25.9493253,0.655,12.17,354.5,0.018105,1.04,10.015496,13.1,40,0.0,0,0.05776,0.143,3.537851,
3965326,,212.76701,0.3531,12.8,74.3,0.007976,1.08,,6.8,,0.001,0,0.72044,0.7188,,
9265521,,386.62189,0.1616,17.72,193.2,0.012757,1.44,,12.3,,0.005,0,0.58617,1.041,,
9268456,,84.644104,0.178,48.182,512,0.020425,34.61,10.411855,33.5,13,0.0,0,0.00649,0.525,4.1045437,
9271739,,575.95408,0.0868,8.618,1210,0.031292,2.92,,11.4,,0.074,0,8.23524,1.2875,,
9274092,,426.942225,0.2981,3.965,1209,0.031713,2.32,,11.8,,0.659,0,55.6666,0.9789,,
9274431,,117.844963,0.4594,1.951,1043,0.02995,2.52,,6.6,,0.782,0,104.82532,0.4457,,
9282853,,83.499618,0.341,16.03,501,0.020322,1.72,11.883194,16.1,13,0.054,0,0.15224,0.3371,5.2205667,
9292100,,91.507044,0.1665,5.019,539,0.020947,1.43,,12.4,,0.03,0,6.23723,0.3385,,
9300066,,188.664098,0.2033,5.179,960,0.027569,2.02,,9.4,,0.203,0,11.70825,0.5592,,
10186761,,75.636309,0.2749,2.588,174.6,0.01218,1.32,,6.0,,0.684,0,34.00891,0.3567,,
10189542,,24.614775,0.089,2.395,229.4,0.013761,1.28,8.096771,10.5,54,0.0,0,15.56835,0.1602,3.6717687,
10191056,,1.21374744,0.831,5.79293,185129,0.544103,96.19,47222.754,8755.2,1110,0.0,0,0.17204,0.0244,4145.6826,
10191449,,492.23808,0.0198,12.53,676.8,0.023522,2.19,,13.2,,0.001,0,2.26143,1.1939,,
10199984,,198.6004,0.648,3.53,300.8,0.016695,4.6,,9.8,,0.074,0,18.31077,0.6699,,
10201891,,372.30881,0.1243,3.874,535.2,0.021177,2.09,,14.9,,0.0,0,56.22979,1.0083,,
10208477,,454.244158,0.0033,3.399,241,0.014333,2.93,,9.9,,0.563,0,101.8148,1.1956,,
10222603,,112.48226,0.5181,1.923,195.7,0.013207,1.37,,5.2,,0.757,0,88.13203,0.4607,,
7581535,,218.56734012,,2.38,,,,,,,0.003,,,,,
7592339,,229.948531,0.35,1.813,154.2,0.011607,1.09,,6.1,,0.165,0,278.30719,0.7177,,
7598326,,403.5637828,,3.64,,,,,,,0.167,,,,,
7599004,,2.41172358,1.281,2.6311,3364.7,0.34742,50.53,106.86032,108.6,40,0.006,0,0.10645,0.0361,25.33352,
7618231,,92.9314146,,2.35,,,,,,,0.269,,,,,
7619667,,103.22293786,,2.63,,,,,,,0.0,,,,,
7625138,,5.71966537,0.1103,3.938,19.1,0.004029,0.82,,11.3,,0.002,0,0.78869,0.067,,
8507073,,209.06299275,0.823,10.0389,250913,0.64621,72.26,3250.9448,3295.6,7,0.0,0,5.05247,0.6912,2034.8307,
8507586,,201.621794,0.1779,3.172,480,0.020086,2.02,,6.8,,0.027,0,54.00488,0.6607,,
8509781,,70.335879746,1.04,4.65625,24418.4,0.280184,29.56,2822.729,2148.6,19,0.0,0,2.45211,0.3362,948.6828,
8510197,,591.37382,0.1609,4.35,245,0.014498,2.2,,10.7,,0.001,0,60.75671,1.4136,,
8516349,,559.28332,0.3058,4.245,1360,0.032776,2.54,,6.7,,0.186,0,59.1899,1.1841,,
8525101,,24.6777128,0.6305,5.088,131.3,0.010928,6.04,,9.0,,0.635,0,0.78056,0.1776,,
8525286,,113.05980069,,19.03,,,,,,,0.257,,,,,
8542879,,136.355967,0.6066,3.17,165.1,0.01228,1.42,,6.3,,0.068,0,19.27796,0.5264,,
9304976,,54.6957124,0.954,6.89,1096,0.039718,3.28,10.398431,12.4,25,0.362,0,0.10064,0.2525,4.5960717,
9306677,,532.9307,0.4579,3.89,181.4,0.012704,4.68,,5.3,,0.582,0,56.37023,1.6405,,
9330740,,169.84787744,,2.82,,,,,,,0.097,,,,,
9334027,,284.699924,0.3145,3.709,371.1,0.017795,2,,7.6,,0.284,0,42.67112,0.8546,,
9357578,,171.69799,0.2266,2.904,878,0.026632,39.78,,7.7,,0.434,0,59.35321,0.8738,,
9362842,,444.89411,0.2991,7.937,363,0.017657,4.7,,13.2,,0.081,0,6.90786,1.2223,,
9363944,,402.20969,0.3779,5.298,472.5,0.01975,10.03,,9.5,,0.012,0,19.38816,1.0899,,
9368524,,229.86928,0.049,12.91,1659,0.037395,9.57,,10.6,,0.081,0,1.00221,0.7724,,
10227881,,5.14108479,1.225,25.93,611.2,0.250457,25.74,18.189226,57.0,172,0.0,0,0.00154,0.059,4.5657034,
10266852,,179.27230765,,2.21,,,,,,,0.464,,,,,
10272858,,584.55603,0.3282,3.671,346.7,0.016922,6.69,,10.0,,0.516,0,88.85483,1.5213,,
10292000,,200.83849979,,2.37,,,,,,,0.026,,,,,
10319341,,40.1043796,0.2029,3.471,187.3,0.012604,1.5,7.145041,9.2,31,0.0,0,7.90007,0.2312,7.417276,
10319834,,70.31252504,,13.66,,,,,,,0.493,,,,,
10320341,,30.114681501,1.046,5.68713,87057.3,0.495187,56.45,3279.635,2858.1,44,0.0,0,1.68462,0.1957,656.49567,
10339000,,69.775633,0.3519,9.205,140.9,0.011049,1.19,,9.7,,0.001,0,0.64268,0.3219,,
7625143,,58.5029431,0.0062,1.633,117,0.010009,1.54,,7.0,,0.058,0,116.7038,0.313,,
7631138,,415.748785,0.1124,3.313,463.7,0.019329,3.24,,9.2,,0.973,0,100.24682,1.0584,,
7658229,,36.1826854,1.267,4.2546,9471.7,0.391033,56.41,102.64325,124.1,7,0.361,0,0.75186,0.2069,43.204334,
7662502,,24.1527864,0.175,4.451,78.1,0.008131,0.97,8.081782,9.3,54,0.61,0,2.26207,0.1678,3.0016057,
7672215,,11.1734401,0.268,4.545,61.3,0.007326,1.4,8.559556,9.0,119,0.082,0,0.92097,0.1133,3.3070433,
7674050,,472.2265706,0.876,4.8732,156143,0.523956,48.18,911.7493,584.6,3,0.0,0,66.67567,1.1601,608.51215,
7690782,,428.379308,0.7102,4.066,386.6,0.019261,2,,7.4,,0.425,0,21.00408,1.0315,,
7700561,,1.507099289,1.265,4.8361,1282,0.303615,26.56,53.247917,142.7,872,0.0,0,0.02706,0.0247,10.339892,
8546464,,253.652263,20.7849,3.85,26456,19.948524,1169.79,,59.9,,0.029,0,668.9823,0.6442,,
8547213,,392.72811,0.4505,12.48,499.7,0.020827,1.85,,12.0,,0.119,0,1.30918,1.0047,,
8547366,,128.66825288,,2.67,,,,,,,0.767,,,,,
8547525,,485.57785,0.5739,6.67,853,0.027518,2.18,,5.6,,0.087,0,8.55051,1.1213,,
8547537,,374.05697,0.1026,22.53,961.1,0.027834,2.34,,20.6,,0.0,0,0.29497,0.9643,,
8548403,,643.4528,0.1952,9.346,585.1,0.021969,2.03,,10.2,,0.849,0,6.71109,1.4249,,
8548454,,339.633833,0.111,8.859,517.8,0.020722,2.04,,12.0,,0.01,0,4.30363,0.9485,,
8552607,,1.061934307,1.181,3.211,264.8,0.197293,18.7,22.867847,70.9,1261,0.0,0,0.0357,0.0201,4.3612094,
9390655,,9.5497037,0.028,1.881,706.7,0.02333,1.45,10.684114,12.4,29,0.0,0,12.95419,0.073,4.0703926,
9391817,,140.884533,0.013,10.245,158,0.011447,1.52,11.95487,16.4,8,0.633,0,1.14312,0.5449,5.263137,
9394762,,77.138911,0.981,7.229,603.3,0.03408,3.39,11.215458,19.0,14,0.0,0,0.06047,0.3581,6.822346,
9394953,,100.494129,0.0813,2.679,57.6,0.006966,1.33,,6.9,,0.219,0,44.58762,0.4515,,
9397862,,182.453195,0.0792,2.721,184,0.012479,1.26,,5.2,,0.412,0,78.56284,0.6199,,
9402670,,0.536551592,1.102,4.89,153.2,0.114871,12.88,17.314856,26.2,2503,0.0,0,0.09156,0.0133,3.793642,
9402859,,68.54443156,,2.05,,,,,,,0.017,,,,,
9407689,,130.110715,0.1883,2.227,251.9,0.014599,1.32,,6.4,,0.101,0,98.49214,0.4873,,
10356840,,242.484764,0.1785,6.451,361.7,0.017505,1.58,,7.6,,0.108,0,7.65749,0.7425,,
10387792,,383.26217,0.1407,4.84,448.4,0.018923,1.57,,11.0,,0.078,0,29.26973,0.9285,,
10394802,,178.266978,0.886,5.276,1857,0.047601,3.71,10.540687,12.5,7,0.085,0,1.78479,0.571,6.0485888,
10399137,,385.593209,0.5548,2.799,282.9,0.01597,2.37,,5.6,,0.001,0,91.47779,1.0549,,
10416390,,215.737826,0.916,7.257,8476,0.110112,8.71,43.374767,36.8,3,0.0,0,1.17188,0.6304,28.578043,
10419108,,507.48249,0.7261,8.19,232.1,0.015008,1.22,,9.7,,0.047,0,2.77942,1.1071,,
10453009,,30.9771151,0.5092,3.188,125,0.010402,4.3,,6.8,,0.049,0,5.36151,0.2202,,
10459749,,19.11280242,,1.58,,,,,,,0.835,,,,,
7701809,,30.2111162,0.0666,4.202,92.6,0.008594,4.44,,6.5,,0.188,0,3.50012,0.2272,,
7731281,Kepler-1628 b,76.377855,0.577,4.809,11004,0.098439,6.28,39.134,38.6,3,0.243,0,4.73314,0.2952,24.683128,
7743464,,55.249007325,0.785,5.15147,205671,0.550113,60.79,4942.5054,3452.5,25,0.0,0,8.1356,0.2948,1411.2225,
7747091,,14.2673439,0.042,3.171,217.5,0.013275,1.21,8.044964,9.0,92,,0,3.91712,0.113,3.181393,
7747197,,22.52907,0.3668,1.373,327.1,0.016592,1.39,,4.8,,0.547,0,62.58418,0.1478,,
7750342,,66.247851,0.2847,4.04,666,0.023423,16.67,,8.3,,0.531,0,8.05262,0.4034,,
7751133,,370.91308,0.3443,17.655,270.3,0.015153,1.74,,17.5,,0.0,0,0.49506,1.006,,
7757620,,360.64485255,,11.19,,,,,,,0.013,,,,,
8560475,,7.41505161,0.979,2.061,937,0.045667,91.09,23.761446,18.3,65,0.082,0,0.35748,0.1116,5.04324,
8561192,,2.742590902,0.473,10.4143,680398,0.947432,176.4,3916.634,682.9,0,0.0,0,0.15973,0.0432,680.30255,
8570210,,541.04472,0.2387,12.47,181.5,0.01238,1.08,,8.8,,0.376,0,2.2418,1.2468,,
8571421,,514.271499,0.2032,3.46,688.9,0.024231,3.01,,9.0,,0.056,0,105.98019,1.3412,,
8574794,,571.14302,0.5041,10.06,531.3,0.021513,2.22,,8.5,,0.79,0,3.3174,1.3742,,
8575061,,216.453511,0.0052,3.321,1137,0.030325,2.91,,7.5,,0.042,0,54.50512,0.6583,,
8612291,,37.0488669,,2.48,,,,,,,0.393,,,,,
8613769,,540.39267,0.3683,9.233,1780,0.038802,3.63,,15.1,,0.086,0,5.30607,1.2774,,
9412267,,542.16158927,,8.77,,,,,,,0.0,,,,,
9417931,,190.905243,0.3708,2.529,227.1,0.014009,1.73,,7.4,,0.896,0,83.66138,0.6442,,
9418508,,11.0153889,1.287,2.666,3446,0.356193,65.27,37.694702,31.8,6,0.665,0,0.3866,0.0905,17.167334,
9449320,,28.34230575,,1.65,,,,,,,0.007,,,,,
9451521,,231.521608,0.5303,2.819,478.7,0.020542,1.96,,6.1,,0.946,0,57.75943,0.7316,,
9455322,,180.890384,0.3417,1.901,205.3,0.013431,2.47,,5.8,,0.335,0,192.89667,0.7029,,
9455526,,60.0546149,0.3355,3.435,326.1,0.016457,5.24,,11.8,,0.591,0,11.04239,0.3237,,
9456887,,20.5142642,0.256,3.524,153.2,0.011132,1.14,7.763436,9.0,61,0.1,0,3.70342,0.1387,3.227872,
10470779,,495.854189,0.031,8.65,548.6,0.021121,2.41,9.024842,10.9,3,0.934,0,6.87591,1.2057,6.912705,
10480952,,2.037453129,0.611,5.43155,315914,0.607064,136.3,23949.96,6944.9,0,,0,0.38558,0.0338,3660.7996,
10487228,,318.25858,0.0281,4.39,756,0.02448,2.03,,6.0,,0.773,0,34.18729,0.8575,,
10519727,,184.883155,0.3074,3.025,304.1,0.015929,2.82,,9.9,,0.977,0,51.16256,0.6441,,
10525077,,11.006795,0.66,5.112,146.4,0.011693,1.34,9.177401,10.9,122,0.307,0,0.31544,0.0988,3.541187,
10535708,,177.37583,0.0539,21.14,459.7,0.019514,1.96,,12.4,,0.0,0,0.16714,0.6209,,
10547378,,35.164087,1.227,86.05,1528.9,0.272181,62.03,12.640693,38.3,32,0.912,0,7e-05,0.2136,4.761284,
10548411,,107.11003503,,2.12,,,,,,,0.083,,,,,
7762153,,366.55705,0.1247,11.62,582.5,0.021866,2.63,,10.2,,0.004,0,2.05577,1.0404,,
7762717,,462.26052152,,4.05,,,,,,,0.641,,,,,
7767781,,39.42516213,,2.18,,,,,,,0.008,,,,,
7770901,,124.887214,0.752,8.599,176.5,0.013187,1.78,10.1577215,13.3,11,0.92,0,0.51894,0.4722,5.0396447,
7800285,,0.533000886,1.271,1.54684,4398.5,0.352317,40.94,213.51083,327.4,1257,0.0,0,0.37417,0.0124,18.847654,
7804128,,200.35091012,,3.78,,,,,,,0.327,,,,,
7809049,,114.32859485,,2.64,,,,,,,0.783,,,,,
7811057,,99.97889,0.3044,8.76,117.9,0.009775,1.84,,5.7,,0.207,0,1.12148,0.4285,,
8622875,,374.71687,0.985,52.986,1126.2,0.050441,5.56,,62.2,,0.0,0,0.00104,0.9756,,
8644545,,295.958914,0.024,4.244,464.1,0.019401,2.1,13.054806,17.5,4,0.002,0,34.56444,0.8312,7.1583686,
8644911,,120.938669,0.011,8.818,782.1,0.025231,2.32,10.213986,15.0,10,0.361,0,1.60311,0.4403,5.0292053,
8652997,,362.22202,0.5664,14.29,52.5,0.006892,0.96,,14.6,,0.072,0,0.60399,0.952,,
8655076,,42.070868,0.2878,1.293,386.2,0.017817,1.82,,5.7,,0.0,0,152.81604,0.2242,,
8656535,,631.99116,0.2397,2.99,345.6,0.016903,1.86,,7.2,,0.164,0,192.41893,1.3923,,
8671707,,401.73243,0.0839,1.535,366.4,0.017514,2.88,,5.8,,0.979,0,976.10132,1.0964,,
8676061,,428.1186,0.1377,6.56,443.8,0.019378,2.18,,7.3,,0.15,0,13.2112,1.1457,,
9457533,,37.3683802,0.8375,2.8,206.6,0.015087,10.58,,8.8,,0.0,0,2.70988,0.2814,,
9463329,,615.81928,0.1794,14.93,168,0.011916,1.24,,11.0,,0.096,0,1.54233,1.4294,,
9466486,,557.92882,0.1034,4.788,262.2,0.014746,2.97,,8.1,,0.481,0,44.10802,1.2277,,
9472328,,77.51257,72.1108,3.15,1510,71.139206,28199.3,,5.8,,0.833,0,182.07101,0.3966,,
9472341,,46.969389,0.3246,1.944,1875,0.039755,7.45,,7.1,,0.294,0,52.01088,0.2391,,
9474485,,0.512581525,0.505,2.54719,384482,0.642973,42.41,12698.2295,1583.7,2611,,0,1.31062,0.0105,738.7606,
9475697,,206.801125,0.6772,6.6,716,0.025882,24.34,,16.7,,0.02,0,2.77636,0.9381,,
9481235,,14.0019064,0.9747,4.257,376.1,0.025298,17.96,,11.6,,0.329,0,0.05037,0.1113,,
10551346,,1.42796645,1.305,12.8653,6012.3,0.396232,39.76,23.830833,347.6,750,0.0,0,0.02454,0.0248,3.743924,
10552151,,525.757041,0.11,4.995,830.2,0.025799,11.07,12.922867,14.4,3,0.983,0,37.73904,1.5407,8.004967,
10552263,,313.82752,0.1103,4.187,168,0.01184,1.26,,8.7,,0.132,0,36.70498,0.8983,,
10554421,,236.09799849,,3.65,,,,,,,0.637,,,,,
10556891,,70.61977122,,2.09,,,,,,,0.113,,,,,
10579570,,216.10910854,,3.95,,,,,,,0.664,,,,,
10581308,,425.593391,0.4892,3.815,237.6,0.014323,2.25,,6.5,,0.441,0,45.35798,1.0822,,
10591578,,44.51439331,,1.55,,,,,,,0.453,,,,,
7812990,,43.08410127,,1.38,,,,,,,0.337,,,,,
7819520,,230.80401566,,3.57,,,,,,,0.45,,,,,
7829836,,237.819002,0.018,11.324,614.2,0.022527,2.55,9.357273,15.4,6,0.279,0,1.47616,0.7609,4.4779344,
7830953,,581.87357,0.1603,14.64,905.6,0.027362,2.96,,12.5,,0.412,0,1.63489,1.4117,,
7836096,,15.9961296,0.297,1.656,500.7,0.020119,1.71,9.011559,10.7,68,0.831,0,27.61091,0.1179,3.6167471,
7837526,,28.297207229,1.227,3.94247,23193.1,0.430819,54.15,2201.6882,2360.6,49,0.0,0,1.55334,0.1765,471.452,
7881464,,213.63312404,,2.54,,,,,,,0.238,,,,,
7884986,,412.227551,0.1894,4.303,819.5,0.025653,21.53,,9.0,,0.029,0,44.69394,1.3762,,
8677186,,586.63177,0.0345,7.299,199.9,0.012636,1.18,,8.4,,0.002,0,13.18974,1.2669,,
8678345,,364.95068,0.9571,0.636,824,0.038256,3.69,,5.8,,0.005,0,781.46143,0.9211,,
8682751,,44.36123319,,2.49,,,,,,,0.121,,,,,
8715564,,438.00974,0.8575,11.46,79.2,0.009376,0.73,,8.6,,0.233,0,0.37086,0.9936,,
8715589,,7.62210397,0.323,1.902,146.1,0.011018,3.8,10.380515,9.2,173,0.088,0,8.21506,0.083,3.4502146,
8718273,,3.479508244,1.252,3.9097,3000.4,0.322441,444.46,255.21222,195.7,386,0.0,0,0.04905,0.0525,24.87377,
8737343,,406.29695,0.4038,5.32,136.5,0.010847,1.85,,10.7,,0.0,0,18.06869,1.1202,,
8741367,,0.9886684,0.372,2.023,126.6,0.010507,3.18,9.350948,8.7,34,0.043,0,0.88047,0.0222,3.1752613,
9489348,,3.34465934,0.005,10.796,57.6,0.006935,1.17,14.159852,24.3,414,0.0,0,0.02504,0.0442,3.3533943,
9517242,,513.14417,0.5818,14.13,223.8,0.014181,1.3,,7.9,,0.3,0,0.87978,1.2214,,
9532603,,14.5555096,0.528,2.07,725,0.025166,2.03,7.6384945,8.1,54,0.218,0,9.39322,0.109,2.9361472,
9534832,,114.12716,0.7092,1.719,974,0.030705,2.76,,6.3,,0.35,0,79.22107,0.427,,
9536727,,17.0497376,0.9703,3.271,478.6,0.028101,45.89,,6.4,,0.001,0,0.16244,0.1902,,
9543302,,13.0366377,0.7039,3.184,154.6,0.012166,2.23,9.533497,15.4,84,0.0,0,1.31344,0.1102,11.426049,
9575728,,2.64181261,0.608,2.127,70,0.007917,0.59,10.91061,12.7,508,0.0,0,1.22301,0.0329,3.6271334,
10799291,,270.98477,70.1733,6.718,13883,69.261719,11761.1,,10.7,,0.286,0,331.74927,1.0503,,
10802364,,583.8531,0.5925,5.09,491,0.021006,1.97,,5.4,,0.323,0,21.42612,1.3575,,
10809888,,72.782432,0.1157,3.726,245.8,0.014005,11.19,,8.5,,0.796,0,12.13467,0.4336,,
10813078,,10.552241908,0.025,2.7355,954,0.027406,1.75,9.505037,12.3,17,0.133,0,4.71365,0.0785,3.6973934,
10817600,,2.74703312,1.17,2.655,152.2,0.18108,61.97,26.014217,23.1,393,0.0,0,0.0128,0.0486,8.40962,
10850327,,440.171272,0.956,12.217,783.5,0.032546,5.97,25.573921,38.0,3,0.944,0,0.11993,1.1446,15.836774,
10855545,,37.537859,0.058,6.513,269,0.014979,1.77,8.203448,8.2,23,0.112,0,1.19275,0.2298,3.3525562,
10858504,,474.96952,0.5688,4.58,595,0.02321,2.44,,6.4,,0.911,0,25.62702,1.1933,,
7885558,,0.864651455,0.235,3.461,67.7,0.007475,0.69,13.32675,16.5,1548,0.0,0,0.19407,0.0175,3.891151,
7888863,,74.624063,0.019,8.881,346.9,0.017122,1.75,9.441432,11.0,15,0.001,0,0.94496,0.3483,4.291421,
7900450,,25.4805211,0.186,10.701,159,0.011621,1.25,9.3792715,17.7,51,0.002,0,0.17272,0.1724,2.9606173,
7900695,,512.11636,0.5008,9.557,315.4,0.016555,1.47,,10.9,,0.14,0,3.42587,1.2129,,
7900727,,348.61891,0.282,3.567,689,0.024049,2.4,,5.8,,0.039,0,61.81855,0.9721,,
7902719,,368.70839,0.5958,6.08,957,0.029624,2.87,,12.2,,0.0,0,8.19229,0.9922,,
7916058,,7.1091096,0.663,10.67,156.7,0.012087,1.08,10.540383,13.0,194,0.0,0,0.02347,0.0701,3.7245986,
7917068,,416.9504,0.9542,4.026,479.8,0.025788,7.35,,6.9,,0.944,0,2.87765,1.1834,,
8742270,,397.3958488,1.19,6.1014,29825,0.434087,64.56,381.0583,395.7,4,,0,7.57387,1.0394,203.24677,
8745553,Kepler-1633 b,62.134919,0.827,8.711,147.5,0.012505,6.71,9.631921,10.6,8,0.301,0,0.15864,0.3875,4.8211575,
8747222,,1.667482003,0.052,1.5931,545.5,0.020643,15.15,38.033276,50.2,805,0.0,0,3.71322,0.027,5.609598,
8747910,,574.65297,0.5663,4.37,725,0.025444,2.28,,7.4,,0.001,0,36.1821,1.2963,,
8766285,,5.29730786,0.728,4.02,190.8,0.013614,1.49,15.35067,13.1,262,0.0,0,0.24591,0.0596,4.5596633,
8807988,,21.9578446,0.1492,1.038,96.6,0.008868,0.78,,6.7,,0.001,0,164.31943,0.1482,,
8812360,,77.395279,0.1748,5.26,437,0.018834,6.16,,7.9,,0.677,0,4.53353,0.3712,,
8814872,,373.41509,0.0532,6.617,1806,0.038118,2.55,,10.0,,0.342,0,12.11329,0.856,,
9579072,,612.882452,0.284,2.024,631,0.023207,2.42,,7.5,,0.01,0,591.79437,1.4314,,
9579606,,107.904526,0.2415,2.053,249.4,0.014396,1.26,,6.1,,0.061,0,100.52271,0.4253,,
9591728,,11.03571773,0.911,5.62958,144955,0.524317,70.42,1696.3828,959.6,8,0.0,0,0.95744,0.0938,793.0213,
